Structure,Threads,Elapsed Time
WFC Laborde 4,16,994132284
WFC Laborde 8,16,602805127
CDS Feldman 4,16,184113675
CDS Feldman 8,16,160175461
CDS Michael,16,148060708
Xenium Michael,16,2076788175
CDS SplitOrdered,16,260808863
STL,32,6705259983
TBB,32,187433811
WFC Laborde 4,32,1024216422
WFC Laborde 8,32,1092356185
CDS Feldman 4,32,176725831
CDS Feldman 8,32,108871026
CDS Michael,32,103854869
Xenium Michael,32,1296031330
CDS SplitOrdered,32,150106400
STL,1,4187925265
TBB,1,5913946702
WFC Laborde 4,1,13104447001
WFC Laborde 8,1,8566983840
CDS Feldman 4,1,4335338851
CDS Feldman 8,1,5253782776
CDS Michael,1,4219940722
Xenium Michael,1,9207838843
CDS SplitOrdered,1,5376150452
STL,4,9066174772
TBB,4,1621605447
WFC Laborde 4,4,3700801177
WFC Laborde 8,4,3529208846
CDS Feldman 4,4,873206625
CDS Feldman 8,4,803339450
CDS Michael,4,836280806
Xenium Michael,4,8162053055
CDS SplitOrdered,4,1946508627
STL,8,9406875636
TBB,8,394481543
WFC Laborde 4,8,2018592677
WFC Laborde 8,8,1461411887
CDS Feldman 4,8,308106913
CDS Feldman 8,8,258644290
CDS Michael,8,256603673
Xenium Michael,8,3949760428
CDS SplitOrdered,8,400434534
STL,16,8147691104
TBB,16,185990686
WFC Laborde 4,16,1448763942
WFC Laborde 8,16,408452917
CDS Feldman 4,16,213171336
CDS Feldman 8,16,144133837
CDS Michael,16,180123429
Xenium Michael,16,2204233143
CDS SplitOrdered,16,299326126
STL,32,7156944540
TBB,32,177856918
WFC Laborde 4,32,1090937562
WFC Laborde 8,32,901634632
CDS Feldman 4,32,132579841
CDS Feldman 8,32,97731884
CDS Michael,32,98775701
Xenium Michael,32,1496350441
CDS SplitOrdered,32,210267161
