Structure,Threads,Elapsed Time
WFC Laborde 4,16,1562207143
WFC Laborde 8,16,1255771490
CDS Feldman 4,16,1151515846
CDS Feldman 8,16,2500983365
CDS Michael,16,692625372
Xenium Michael,16,794083149
CDS SplitOrdered,16,972162319
STL,32,23357709339
TBB,32,440896475
WFC Laborde 4,32,1062549882
WFC Laborde 8,32,1056338859
CDS Feldman 4,32,553681706
CDS Feldman 8,32,840526002
CDS Michael,32,463926097
Xenium Michael,32,441520526
CDS SplitOrdered,32,608603723
