Structure,Threads,Elapsed Time
LibCDS_Feldman 4,32,77916997
LibCDS_Feldman 8,32,85970438
LibCDS_Michael 1,32,104447702
Xenium_Michael,32,182893087
LibCDS_SplitOrdered 1,32,146419081
STD_Lock,1,1564076846
TBB,1,1583073257
WFC_Laborde 4,1,3699768484
WFC_Laborde 8,1,3261394794
LibCDS_Feldman 4,1,1379441132
LibCDS_Feldman 8,1,1513560142
LibCDS_Michael 1,1,1342412767
Xenium_Michael,1,3089032960
LibCDS_SplitOrdered 1,1,2720560904
STD_Lock,4,5222613480
TBB,4,778909615
WFC_Laborde 4,4,2983151561
WFC_Laborde 8,4,2100913492
LibCDS_Feldman 4,4,410670347
LibCDS_Feldman 8,4,305138198
LibCDS_Michael 1,4,256189612
Xenium_Michael,4,1568681323
LibCDS_SplitOrdered 1,4,732047511
STD_Lock,8,5777590716
TBB,8,229642797
WFC_Laborde 4,8,2422674611
WFC_Laborde 8,8,1439015613
LibCDS_Feldman 4,8,165954652
LibCDS_Feldman 8,8,143130811
LibCDS_Michael 1,8,137929711
Xenium_Michael,8,593194821
LibCDS_SplitOrdered 1,8,414060876
STD_Lock,16,4033984628
TBB,16,215104849
WFC_Laborde 4,16,1481336077
WFC_Laborde 8,16,1036960140
LibCDS_Feldman 4,16,101461094
LibCDS_Feldman 8,16,86826698
LibCDS_Michael 1,16,92826966
Xenium_Michael,16,318368812
LibCDS_SplitOrdered 1,16,205673769
STD_Lock,32,4313935848
TBB,32,174241285
WFC_Laborde 4,32,964384085
WFC_Laborde 8,32,834510034
LibCDS_Feldman 4,32,80373620
LibCDS_Feldman 8,32,62544393
LibCDS_Michael 1,32,91507934
Xenium_Michael,32,267057284
LibCDS_SplitOrdered 1,32,117984459
